record_id,shipment_id,status,update_timestamp,location,notes
RCD00281,SHP00091,out_for_delivery,2022-02-19 14:36:00,Manado,Paket siap diantar ke alamat tujuan
RCD00282,SHP00091,delivered,2022-02-20 15:29:00,Manado,Delivered successfully
RCD00283,SHP00092,pickup_confirmed,2024-02-12 00:00:00,Surabaya,Kurir telah menjemput paket
RCD00284,SHP00092,arrived_at_hub,2024-02-12 17:27:00,Hub Solo,Arrived at distribution center
RCD00285,SHP00093,pickup_confirmed,2024-01-24 00:00:00,Makassar,Pickup confirmed di lokasi pengirim
RCD00286,SHP00093,in_transit,2024-01-24 04:29:00,Transit Makassar,Transit menuju kota tujuan
RCD00287,SHP00093,arrived_at_hub,2024-01-24 22:58:00,Hub Kendari,Arrived at distribution center
RCD00288,SHP00094,pickup_confirmed,2024-04-25 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD00289,SHP00094,arrived_at_hub,2024-04-28 18:31:00,Hub Makassar,Arrived at distribution center
RCD00290,SHP00094,delivered,2024-04-30 16:35:00,Makassar,Delivered successfully
RCD00291,SHP00095,pickup_confirmed,2024-06-17 00:00:00,Pekanbaru,Kurir telah menjemput paket
RCD00292,SHP00095,out_for_delivery,2024-06-18 23:26:00,Medan,Out for delivery
RCD00293,SHP00095,delivered,2024-06-18 23:32:00,Medan,Paket diterima oleh penerima
RCD00294,SHP00096,pickup_confirmed,2022-06-07 00:00:00,Semarang,Kurir telah menjemput paket
RCD00295,SHP00096,delivered,2022-06-07 08:51:00,Solo,Paket diterima oleh penerima
RCD00296,SHP00097,pickup_confirmed,2023-08-23 00:00:00,Surabaya,Paket dijemput kurir
RCD00297,SHP00097,arrived_at_hub,2023-08-23 19:37:00,Hub Medan,
RCD00298,SHP00098,pickup_confirmed,2024-09-22 00:00:00,Balikpapan,Paket dijemput kurir
RCD00299,SHP00098,in_transit,2024-09-22 07:20:00,Transit Balikpapan,Paket sedang dikirim menuju Banjarmasin
RCD00300,SHP00098,out_for_delivery,2024-09-22 13:08:00,Banjarmasin,Paket siap diantar ke alamat tujuan
RCD00301,SHP00098,delivered,2024-09-24 09:50:00,Banjarmasin,Paket diterima oleh penerima
RCD00302,SHP00099,pickup_confirmed,2022-03-15 00:00:00,Jakarta,
RCD00303,SHP00099,delivered,2022-03-18 01:30:00,Pontianak,Delivered successfully
RCD00304,SHP00100,pickup_confirmed,2022-06-23 00:00:00,Denpasar,Paket dijemput kurir
RCD00305,SHP00100,in_transit,2022-06-27 01:39:00,Transit Denpasar,
RCD00306,SHP00100,failed_delivery,2022-06-29 19:57:00,Lombok,Penerima tidak di tempat
RCD00307,SHP00100,returned_to_sender,2022-06-30 15:36:00,Denpasar,
RCD00308,SHP00101,pickup_confirmed,2023-04-05 00:00:00,Bandung,Paket dijemput kurir
RCD00309,SHP00101,arrived_at_hub,2023-04-06 19:45:00,Hub Solo,Arrived at distribution center
RCD00310,SHP00101,out_for_delivery,2023-04-07 07:34:00,Solo,Paket siap diantar ke alamat tujuan
RCD00311,SHP00101,delivered,2023-04-07 22:08:00,Solo,Delivered successfully
RCD00312,SHP00102,pickup_confirmed,2023-11-20 00:00:00,Makassar,Pickup confirmed di lokasi pengirim
RCD00313,SHP00102,in_transit,2023-11-20 16:29:00,Transit Makassar,Paket sedang dikirim menuju Kendari
RCD00314,SHP00102,arrived_at_hub,2023-11-21 21:40:00,Hub Kendari,Paket tiba di hub Kendari
RCD00315,SHP00103,pickup_confirmed,2022-04-27 00:00:00,Palembang,Paket dijemput kurir
RCD00316,SHP00103,delivered,2022-04-28 15:32:00,Jakarta,Delivered successfully
RCD00317,SHP00104,pickup_confirmed,2024-11-28 00:00:00,Medan,Paket dijemput kurir
RCD00318,SHP00104,in_transit,2024-11-28 00:13:00,Transit Medan,
RCD00319,SHP00104,out_for_delivery,2024-11-28 00:17:00,Jakarta,Out for delivery
RCD00320,SHP00104,delivered,2024-11-28 00:48:00,Jakarta,Delivered successfully
RCD00321,SHP00105,pickup_confirmed,2022-06-25 00:00:00,Denpasar,Paket dijemput kurir
RCD00322,SHP00105,in_transit,2022-06-29 03:31:00,Transit Denpasar,Transit menuju kota tujuan
RCD00323,SHP00105,out_for_delivery,2022-06-30 12:16:00,Makassar,Kurir berangkat untuk pengantaran
RCD00324,SHP00105,delivered,2022-07-01 02:56:00,Makassar,Berhasil diserahkan ke penerima
RCD00325,SHP00106,pickup_confirmed,2023-05-29 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD00326,SHP00106,delivered,2023-05-31 05:03:00,Cirebon,Delivered successfully
RCD00327,SHP00107,pickup_confirmed,2024-08-05 00:00:00,Jakarta,Paket dijemput kurir
RCD00328,SHP00107,out_for_delivery,2024-08-06 22:20:00,Manado,Kurir berangkat untuk pengantaran
RCD00329,SHP00107,delivered,2024-08-07 13:31:00,Manado,Berhasil diserahkan ke penerima
RCD00330,SHP00108,pickup_confirmed,2023-07-21 00:00:00,Denpasar,Pickup confirmed di lokasi pengirim
RCD00331,SHP00108,in_transit,2023-07-24 19:17:00,Transit Denpasar,Paket sedang dikirim menuju Makassar
RCD00332,SHP00108,delivered,2023-07-27 15:20:00,Makassar,Paket diterima oleh penerima
RCD00333,SHP00109,pickup_confirmed,2022-09-18 00:00:00,Semarang,Kurir telah menjemput paket
RCD00334,SHP00109,delivered,2022-09-18 06:58:00,Solo,Delivered successfully
RCD00335,SHP00110,pickup_confirmed,2024-06-20 00:00:00,Jakarta,Paket dijemput kurir
RCD00336,SHP00110,out_for_delivery,2024-06-23 00:11:00,Banjarmasin,
RCD00337,SHP00110,delivered,2024-06-23 01:48:00,Banjarmasin,Delivered successfully
RCD00338,SHP00111,pickup_confirmed,2025-01-11 00:00:00,Pekanbaru,Paket dijemput kurir
RCD00339,SHP00111,delivered,2025-01-11 16:22:00,Padang,Delivered successfully
RCD00340,SHP00112,pickup_confirmed,2023-10-30 00:00:00,Semarang,
RCD00341,SHP00112,in_transit,2023-11-01 07:10:00,Transit Semarang,
RCD00342,SHP00112,out_for_delivery,2023-11-01 16:12:00,Medan,Kurir berangkat untuk pengantaran
RCD00343,SHP00112,delivered,2023-11-02 00:37:00,Medan,Paket diterima oleh penerima
RCD00344,SHP00113,pickup_confirmed,2023-11-18 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD00345,SHP00113,in_transit,2023-11-20 19:05:00,Transit Jakarta,Transit menuju kota tujuan
RCD00346,SHP00113,delivered,2023-11-22 17:39:00,Denpasar,Delivered successfully
RCD00347,SHP00114,pickup_confirmed,2022-02-22 00:00:00,Denpasar,Paket dijemput kurir
RCD00348,SHP00114,in_transit,2022-02-22 05:52:00,Transit Denpasar,
RCD00349,SHP00114,arrived_at_hub,2022-02-22 05:53:00,Hub Yogyakarta,
RCD00350,SHP00115,pickup_confirmed,2024-02-15 00:00:00,Pontianak,Kurir telah menjemput paket
RCD00351,SHP00115,in_transit,2024-02-17 17:19:00,Transit Pontianak,
RCD00352,SHP00115,arrived_at_hub,2024-02-18 14:51:00,Hub Balikpapan,Arrived at distribution center
RCD00353,SHP00115,delivered,2024-02-20 14:01:00,Balikpapan,Paket diterima oleh penerima
RCD00354,SHP00116,pickup_confirmed,2025-01-27 00:00:00,Surabaya,Kurir telah menjemput paket
RCD00355,SHP00116,arrived_at_hub,2025-01-27 02:19:00,Hub Malang,
RCD00356,SHP00116,out_for_delivery,2025-01-27 19:16:00,Malang,Kurir berangkat untuk pengantaran
RCD00357,SHP00116,delivered,2025-01-28 22:31:00,Malang,Paket diterima oleh penerima
RCD00358,SHP00117,pickup_confirmed,2023-07-06 00:00:00,Jakarta,Paket dijemput kurir
RCD00359,SHP00117,in_transit,2023-07-09 01:36:00,Transit Jakarta,Dalam perjalanan ke Manado
RCD00360,SHP00117,arrived_at_hub,2023-07-09 17:13:00,Hub Manado,Sorting di hub Manado
RCD00361,SHP00118,pickup_confirmed,2024-07-22 00:00:00,Palembang,Kurir telah menjemput paket
RCD00362,SHP00118,arrived_at_hub,2024-07-22 23:17:00,Hub Lampung,
RCD00363,SHP00118,out_for_delivery,2024-07-23 22:36:00,Lampung,Kurir berangkat untuk pengantaran
RCD00364,SHP00118,delivered,2024-07-24 16:34:00,Lampung,Delivered successfully
RCD00365,SHP00119,pickup_confirmed,2024-09-18 00:00:00,Surabaya,Kurir telah menjemput paket
RCD00366,SHP00119,in_transit,2024-09-18 22:18:00,Transit Surabaya,Paket sedang dikirim menuju Pekanbaru
RCD00367,SHP00119,arrived_at_hub,2024-09-19 18:35:00,Hub Pekanbaru,Sorting di hub Pekanbaru
RCD00368,SHP00119,out_for_delivery,2024-09-19 20:18:00,Pekanbaru,Kurir berangkat untuk pengantaran
RCD00369,SHP00119,delivered,2024-09-21 19:23:00,Pekanbaru,
RCD00370,SHP00120,pickup_confirmed,2022-10-10 00:00:00,Makassar,Paket dijemput kurir
RCD00371,SHP00120,arrived_at_hub,2022-10-10 18:41:00,Hub Balikpapan,Sorting di hub Balikpapan
RCD00372,SHP00120,out_for_delivery,2022-10-10 22:24:00,Balikpapan,Out for delivery
RCD00373,SHP00120,delivered,2022-10-12 22:11:00,Balikpapan,Berhasil diserahkan ke penerima
RCD00374,SHP00121,pickup_confirmed,2024-10-09 00:00:00,Semarang,
RCD00375,SHP00121,delivered,2024-10-11 05:05:00,Denpasar,Paket diterima oleh penerima
RCD00376,SHP00122,pickup_confirmed,2024-08-20 00:00:00,Surabaya,
RCD00377,SHP00122,arrived_at_hub,2024-08-20 06:51:00,Hub Bandung,Arrived at distribution center
RCD00378,SHP00122,delivered,2024-08-21 19:12:00,Bandung,Delivered successfully
RCD00379,SHP00123,pickup_confirmed,2024-03-05 00:00:00,Jakarta,
RCD00380,SHP00123,delivered,2024-03-08 08:32:00,Semarang,Delivered successfully
RCD00381,SHP00124,pickup_confirmed,2022-08-09 00:00:00,Jakarta,Kurir telah menjemput paket
RCD00382,SHP00124,in_transit,2022-08-12 02:09:00,Transit Jakarta,Transit menuju kota tujuan
RCD00383,SHP00124,delivered,2022-08-13 01:12:00,Balikpapan,Paket diterima oleh penerima
RCD00384,SHP00125,pickup_confirmed,2023-08-16 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD00385,SHP00125,in_transit,2023-08-18 20:27:00,Transit Jakarta,Transit menuju kota tujuan
RCD00386,SHP00125,out_for_delivery,2023-08-19 06:52:00,Denpasar,
RCD00387,SHP00125,delivered,2023-08-21 13:39:00,Denpasar,Berhasil diserahkan ke penerima
RCD00388,SHP00126,pickup_confirmed,2024-07-17 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD00389,SHP00126,in_transit,2024-07-18 11:53:00,Transit Surabaya,Paket sedang dikirim menuju Bandung
RCD00390,SHP00126,arrived_at_hub,2024-07-18 14:42:00,Hub Bandung,Arrived at distribution center
RCD00391,SHP00126,out_for_delivery,2024-07-18 20:27:00,Bandung,
RCD00392,SHP00126,delivered,2024-07-19 04:27:00,Bandung,Berhasil diserahkan ke penerima
RCD00393,SHP00127,pickup_confirmed,2024-11-26 00:00:00,Surabaya,Paket dijemput kurir
RCD00394,SHP00127,in_transit,2024-11-30 07:28:00,Transit Surabaya,Transit menuju kota tujuan
RCD00395,SHP00127,arrived_at_hub,2024-11-30 11:33:00,Hub Denpasar,Paket tiba di hub Denpasar
RCD00396,SHP00127,delivered,2024-12-01 19:29:00,Denpasar,Paket diterima oleh penerima
RCD00397,SHP00128,pickup_confirmed,2022-03-27 00:00:00,Yogyakarta,Pickup confirmed di lokasi pengirim
RCD00398,SHP00128,out_for_delivery,2022-03-28 08:26:00,Bandung,Out for delivery
RCD00399,SHP00128,delivered,2022-03-30 09:22:00,Bandung,Berhasil diserahkan ke penerima
RCD00400,SHP00129,pickup_confirmed,2023-08-13 00:00:00,Makassar,Pickup confirmed di lokasi pengirim
RCD00401,SHP00129,in_transit,2023-08-13 18:05:00,Transit Makassar,Dalam perjalanan ke Kendari
RCD00402,SHP00129,arrived_at_hub,2023-08-15 12:15:00,Hub Kendari,Paket tiba di hub Kendari
RCD00403,SHP00129,out_for_delivery,2023-08-15 18:02:00,Kendari,Kurir berangkat untuk pengantaran
RCD00404,SHP00129,delivered,2023-08-15 18:12:00,Kendari,Delivered successfully
RCD00405,SHP00130,pickup_confirmed,2022-07-16 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD00406,SHP00130,arrived_at_hub,2022-07-17 00:38:00,Hub Manado,Paket tiba di hub Manado
RCD00407,SHP00130,out_for_delivery,2022-07-17 15:19:00,Manado,Kurir berangkat untuk pengantaran
RCD00408,SHP00130,delivered,2022-07-18 16:49:00,Manado,Berhasil diserahkan ke penerima
RCD00409,SHP00131,pickup_confirmed,2024-01-27 00:00:00,Surabaya,
RCD00410,SHP00131,in_transit,2024-01-28 08:15:00,Transit Surabaya,Transit menuju kota tujuan
RCD00411,SHP00131,delivered,2024-01-29 10:39:00,Semarang,Delivered successfully
RCD00412,SHP00132,pickup_confirmed,2022-09-03 00:00:00,Makassar,
RCD00413,SHP00132,delivered,2022-09-05 02:54:00,Surabaya,Delivered successfully
RCD00414,SHP00133,pickup_confirmed,2022-06-11 00:00:00,Yogyakarta,Kurir telah menjemput paket
RCD00415,SHP00133,in_transit,2022-06-13 01:55:00,Transit Yogyakarta,Dalam perjalanan ke Semarang
RCD00416,SHP00133,delivered,2022-06-13 14:48:00,Semarang,Paket diterima oleh penerima
RCD00417,SHP00134,pickup_confirmed,2022-06-01 00:00:00,Jakarta,Kurir telah menjemput paket
RCD00418,SHP00134,in_transit,2022-06-05 08:34:00,Transit Jakarta,
RCD00419,SHP00134,arrived_at_hub,2022-06-05 09:15:00,Hub Denpasar,Arrived at distribution center
RCD00420,SHP00134,delivered,2022-06-05 13:14:00,Denpasar,Delivered successfully
RCD00421,SHP00135,pickup_confirmed,2022-03-14 00:00:00,Jakarta,Kurir telah menjemput paket
RCD00422,SHP00135,delivered,2022-03-17 00:03:00,Semarang,Paket diterima oleh penerima
RCD00423,SHP00136,pickup_confirmed,2024-10-14 00:00:00,Bandung,Kurir telah menjemput paket
RCD00424,SHP00136,delivered,2024-10-15 14:14:00,Bogor,
RCD00425,SHP00137,pickup_confirmed,2022-12-31 00:00:00,Jakarta,Paket dijemput kurir
RCD00426,SHP00137,in_transit,2022-12-31 21:47:00,Transit Jakarta,
RCD00427,SHP00137,arrived_at_hub,2022-12-31 23:10:00,Hub Palembang,Sorting di hub Palembang
RCD00428,SHP00137,delivered,2023-01-01 20:46:00,Palembang,Delivered successfully
RCD00429,SHP00138,pickup_confirmed,2023-09-07 00:00:00,Pontianak,Kurir telah menjemput paket
RCD00430,SHP00138,in_transit,2023-09-07 06:53:00,Transit Pontianak,Dalam perjalanan ke Jakarta
RCD00431,SHP00138,arrived_at_hub,2023-09-08 12:55:00,Hub Jakarta,
RCD00432,SHP00139,pickup_confirmed,2022-07-17 00:00:00,Bandung,Kurir telah menjemput paket
RCD00433,SHP00139,in_transit,2022-07-17 02:10:00,Transit Bandung,Paket sedang dikirim menuju Cirebon
RCD00434,SHP00139,delivered,2022-07-18 17:50:00,Cirebon,Berhasil diserahkan ke penerima
RCD00435,SHP00140,pickup_confirmed,2022-08-21 00:00:00,Makassar,
RCD00436,SHP00140,in_transit,2022-08-21 20:01:00,Transit Makassar,Transit menuju kota tujuan
RCD00437,SHP00140,arrived_at_hub,2022-08-22 20:13:00,Hub Balikpapan,Paket tiba di hub Balikpapan
RCD00438,SHP00141,pickup_confirmed,2024-04-23 00:00:00,Medan,
RCD00439,SHP00141,in_transit,2024-04-23 16:13:00,Transit Medan,Paket sedang dikirim menuju Batam
RCD00440,SHP00141,out_for_delivery,2024-04-23 18:28:00,Batam,Out for delivery
RCD00441,SHP00141,delivered,2024-04-25 18:20:00,Batam,Berhasil diserahkan ke penerima
RCD00442,SHP00142,pickup_confirmed,2023-10-13 00:00:00,Bandung,Kurir telah menjemput paket
RCD00443,SHP00142,out_for_delivery,2023-10-13 20:42:00,Cirebon,
RCD00444,SHP00142,delivered,2023-10-14 14:50:00,Cirebon,Berhasil diserahkan ke penerima
RCD00445,SHP00143,pickup_confirmed,2022-04-04 00:00:00,Makassar,Kurir telah menjemput paket
RCD00446,SHP00143,in_transit,2022-04-04 10:31:00,Transit Makassar,Dalam perjalanan ke Surabaya
RCD00447,SHP00143,out_for_delivery,2022-04-06 04:24:00,Surabaya,Out for delivery
RCD00448,SHP00143,delivered,2022-04-06 12:09:00,Surabaya,Delivered successfully
RCD00449,SHP00144,pickup_confirmed,2023-11-07 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD00450,SHP00144,arrived_at_hub,2023-11-07 07:11:00,Hub Manado,Paket tiba di hub Manado
RCD00451,SHP00144,out_for_delivery,2023-11-07 07:41:00,Manado,Paket siap diantar ke alamat tujuan
RCD00452,SHP00144,delivered,2023-11-07 14:33:00,Manado,
RCD00453,SHP00145,pickup_confirmed,2022-05-10 00:00:00,Jakarta,
RCD00454,SHP00145,arrived_at_hub,2022-05-10 23:10:00,Hub Tangerang,Paket tiba di hub Tangerang
RCD00455,SHP00145,out_for_delivery,2022-05-11 01:06:00,Tangerang,Paket siap diantar ke alamat tujuan
RCD00456,SHP00145,delivered,2022-05-11 08:10:00,Tangerang,Berhasil diserahkan ke penerima
RCD00457,SHP00146,pickup_confirmed,2023-04-15 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD00458,SHP00146,arrived_at_hub,2023-04-15 00:41:00,Hub Medan,Sorting di hub Medan
RCD00459,SHP00146,delivered,2023-04-15 00:59:00,Medan,Paket diterima oleh penerima
RCD00460,SHP00147,pickup_confirmed,2022-02-11 00:00:00,Medan,
RCD00461,SHP00147,delivered,2022-02-16 17:19:00,Palembang,Paket diterima oleh penerima
RCD00462,SHP00148,pickup_confirmed,2023-05-22 00:00:00,Jakarta,
RCD00463,SHP00148,arrived_at_hub,2023-05-22 21:42:00,Hub Pekanbaru,
RCD00464,SHP00148,delivered,2023-05-25 01:10:00,Pekanbaru,Paket diterima oleh penerima
RCD00465,SHP00149,pickup_confirmed,2024-04-30 00:00:00,Medan,Kurir telah menjemput paket
RCD00466,SHP00149,in_transit,2024-04-30 00:33:00,Transit Medan,
RCD00467,SHP00149,arrived_at_hub,2024-04-30 00:42:00,Hub Banda Aceh,
RCD00468,SHP00149,out_for_delivery,2024-04-30 00:47:00,Banda Aceh,
RCD00469,SHP00149,delivered,2024-04-30 00:59:00,Banda Aceh,Berhasil diserahkan ke penerima
RCD00470,SHP00150,pickup_confirmed,2023-10-25 00:00:00,Pontianak,Paket dijemput kurir
RCD00471,SHP00150,in_transit,2023-10-28 04:02:00,Transit Pontianak,Paket sedang dikirim menuju Balikpapan
RCD00472,SHP00150,delivered,2023-10-28 20:21:00,Balikpapan,Berhasil diserahkan ke penerima
RCD00473,SHP00151,pickup_confirmed,2024-02-11 00:00:00,Bandung,Paket dijemput kurir
RCD00474,SHP00151,arrived_at_hub,2024-02-13 19:29:00,Hub Denpasar,Paket tiba di hub Denpasar
RCD00475,SHP00152,pickup_confirmed,2024-12-28 00:00:00,Makassar,Kurir telah menjemput paket
RCD00476,SHP00152,in_transit,2024-12-29 04:10:00,Transit Makassar,Paket sedang dikirim menuju Surabaya
RCD00477,SHP00152,arrived_at_hub,2024-12-29 22:11:00,Hub Surabaya,
RCD00478,SHP00152,delivered,2024-12-30 04:32:00,Surabaya,Berhasil diserahkan ke penerima
RCD00479,SHP00153,pickup_confirmed,2022-02-20 00:00:00,Jakarta,Kurir telah menjemput paket
RCD00480,SHP00153,in_transit,2022-02-20 05:42:00,Transit Jakarta,Dalam perjalanan ke Tangerang
RCD00481,SHP00153,out_for_delivery,2022-02-20 13:06:00,Tangerang,Out for delivery
RCD00482,SHP00153,delivered,2022-02-20 15:25:00,Tangerang,Paket diterima oleh penerima
RCD00483,SHP00154,pickup_confirmed,2022-06-21 00:00:00,Denpasar,Pickup confirmed di lokasi pengirim
RCD00484,SHP00154,in_transit,2022-06-21 05:40:00,Transit Denpasar,Paket sedang dikirim menuju Surabaya
RCD00485,SHP00154,arrived_at_hub,2022-06-21 05:49:00,Hub Surabaya,Paket tiba di hub Surabaya
RCD00486,SHP00154,delivered,2022-06-21 10:02:00,Surabaya,Delivered successfully
RCD00487,SHP00155,pickup_confirmed,2023-04-22 00:00:00,Surabaya,Kurir telah menjemput paket
RCD00488,SHP00155,in_transit,2023-04-22 11:20:00,Transit Surabaya,Dalam perjalanan ke Medan
RCD00489,SHP00155,arrived_at_hub,2023-04-23 01:48:00,Hub Medan,
RCD00490,SHP00155,out_for_delivery,2023-04-24 06:21:00,Medan,Kurir berangkat untuk pengantaran
RCD00491,SHP00155,delivered,2023-04-24 17:50:00,Medan,Berhasil diserahkan ke penerima
RCD00492,SHP00156,pickup_confirmed,2024-04-12 00:00:00,Bandung,Paket dijemput kurir
RCD00493,SHP00156,arrived_at_hub,2024-04-13 17:09:00,Hub Semarang,
RCD00494,SHP00157,pickup_confirmed,2023-04-28 00:00:00,Bandung,Paket dijemput kurir
RCD00495,SHP00157,delivered,2023-04-29 14:13:00,Surabaya,Delivered successfully
RCD00496,SHP00158,pickup_confirmed,2022-01-28 00:00:00,Yogyakarta,Pickup confirmed di lokasi pengirim
RCD00497,SHP00158,arrived_at_hub,2022-01-28 00:39:00,Hub Bandung,Paket tiba di hub Bandung
RCD00498,SHP00158,delivered,2022-01-28 00:50:00,Bandung,Delivered successfully
RCD00499,SHP00159,pickup_confirmed,2024-12-10 00:00:00,Surabaya,Paket dijemput kurir
RCD00500,SHP00159,in_transit,2024-12-11 10:18:00,Transit Surabaya,Paket sedang dikirim menuju Semarang
RCD00501,SHP00159,delivered,2024-12-11 20:01:00,Semarang,Delivered successfully
RCD00502,SHP00160,pickup_confirmed,2023-07-10 00:00:00,Makassar,Paket dijemput kurir
RCD00503,SHP00160,in_transit,2023-07-11 11:29:00,Transit Makassar,Transit menuju kota tujuan
RCD00504,SHP00160,out_for_delivery,2023-07-11 23:42:00,Balikpapan,Out for delivery
RCD00505,SHP00160,delivered,2023-07-12 17:57:00,Balikpapan,Berhasil diserahkan ke penerima
RCD00506,SHP00161,pickup_confirmed,2024-01-31 00:00:00,Pekanbaru,Pickup confirmed di lokasi pengirim
RCD00507,SHP00161,in_transit,2024-02-01 03:33:00,Transit Pekanbaru,Transit menuju kota tujuan
RCD00508,SHP00161,delivered,2024-02-01 11:09:00,Medan,Delivered successfully
RCD00509,SHP00162,pickup_confirmed,2022-01-21 00:00:00,Denpasar,Pickup confirmed di lokasi pengirim
RCD00510,SHP00162,delivered,2022-01-22 08:51:00,Yogyakarta,Delivered successfully
RCD00511,SHP00163,pickup_confirmed,2025-01-06 00:00:00,Surabaya,Kurir telah menjemput paket
RCD00512,SHP00163,in_transit,2025-01-07 05:58:00,Transit Surabaya,Dalam perjalanan ke Malang
RCD00513,SHP00163,delivered,2025-01-07 11:39:00,Malang,
RCD00514,SHP00164,pickup_confirmed,2023-12-08 00:00:00,Jakarta,Kurir telah menjemput paket
RCD00515,SHP00164,out_for_delivery,2023-12-09 14:41:00,Solo,Out for delivery
RCD00516,SHP00164,delivered,2023-12-10 08:21:00,Solo,Paket diterima oleh penerima
RCD00517,SHP00165,pickup_confirmed,2025-01-13 00:00:00,Bandung,
RCD00518,SHP00165,in_transit,2025-01-13 05:32:00,Transit Bandung,Paket sedang dikirim menuju Solo
RCD00519,SHP00165,out_for_delivery,2025-01-21 05:39:00,Solo,Out for delivery
RCD00520,SHP00165,returned_to_sender,2025-01-22 23:28:00,Bandung,Return to sender — pengantaran gagal 3x
RCD00521,SHP00166,pickup_confirmed,2022-09-17 00:00:00,Jakarta,Paket dijemput kurir
RCD00522,SHP00166,in_transit,2022-09-20 23:48:00,Transit Jakarta,
RCD00523,SHP00166,delivered,2022-09-22 03:32:00,Denpasar,Berhasil diserahkan ke penerima
RCD00524,SHP00167,pickup_confirmed,2023-03-20 00:00:00,Semarang,Paket dijemput kurir
RCD00525,SHP00167,in_transit,2023-03-21 15:23:00,Transit Semarang,Paket sedang dikirim menuju Surabaya
RCD00526,SHP00167,out_for_delivery,2023-03-21 18:33:00,Surabaya,
RCD00527,SHP00167,delivered,2023-03-22 07:37:00,Surabaya,Delivered successfully
